TVMamica,Sozei,Somer,tvmamica,tvmamiec,Sozei,Somer,tvmamica,tvmamiec,F0021855.000913.1.3
prst,Sometn,Somei,-,-,Sometn,Somei,-,-,F0021861.000004.1.13
gozd,Sometn,Somei,-,-,,Somei,-,-,F0021861.000004.1.15
zgled,Somei,Sometn,-,-,,Sometn,-,-,F0021861.000004.1.2
Toš,Slmei,Slzei,-,-,,Slzei,-,-,F0021861.001823.1.2
G.,-,-,G.,g.,-,-,G.,,F0021861.003644.4.1
večjih,Pppmmr,Pppzmr,-,-,,Pppzmr,-,-,F0021861.003644.4.17
mnoge,Zn-mmt,Zn-zmt,-,-,,Zn-zmt,-,-,F0021861.003644.4.5
katerega,Zv-ser,Zv-mer,-,-,Zv-ser,,-,-,F0021861.004640.2.15
sicer,L,Vp,-,-,L,,-,-,F0021861.004640.2.3
Antonello,Sommi,Slmei,antonello,Antonello,,Slmei,,Antonello,F0021872.000359.3.11
Riva,Slmei,Slzei,-,-,Slmei,,-,-,F0021872.000359.3.12
gagajoče,Pdnzer,Ppnzmi,-,-,,Ppnzmi,-,-,F0021917.000214.1.3
race,Sozer,Sozmi,-,-,,Sozmi,-,-,F0021917.000214.1.4
na,Dt,Dm,-,-,,Dm,-,-,F0021968.001385.5.5
slanih,Ppnmmr,Ppnsmm,-,-,,Ppnsmm,-,-,F0021968.001385.5.9
X5,Slmei,N,X5,x5,,N,,x5,F0021974.000002.1.3
X3,Slmei,N,X3,x3,,N,,x3,F0021974.000002.1.6
MARIBOR,-,-,MARIBOR,Maribor,-,-,,Maribor,F0021994.001032.1.1
Racu,Slmed,Slmem,-,-,Slmed,,-,-,F0021994.001032.1.20
Borštnikov,Psnmein,Psnmetn,-,-,,Psnmetn,-,-,F0021994.001032.1.8
john,-,-,john,John,-,-,john,,F0022006.001443.1.17
deere,-,-,deere,Deere,-,-,deere,,F0022006.001443.1.18
SLOVENIJA,-,-,SLOVENIJA,Slovenija,-,-,,Slovenija,F0022027.002668.1.1
težave,Sozer,Sozmt,-,-,,Sozmt,-,-,F0022049.000117.5.12
obsedeno,Pdnsei,Rsn,obseden,obsedeno,,Rsn,,obsedeno,F0022077.000054.2.10
srečnejši,Pppmeid,Pppmmi,-,-,,Pppmmi,-,-,F0022077.000054.2.7
Grablje,Sozmi,Slzmi,grablje,Grablje,,Slzmi,,Grablje,F0022083.000882.1.7
D.,-,-,D.,d.,-,-,D.,,F0022097.001180.1.12
SV,Slmei,Somei,-,-,Slmei,,-,-,F0022101.014845.2.11
Eintracht,N,Slmei,eintracht,Eintracht,,Slmei,,Eintracht,F0022101.014845.2.5
F,-,-,F,f,-,-,F,,F0022101.014845.2.7
rekordno,Rsn,Ppnzet,rekordno,rekorden,,Ppnzet,,rekorden,F0022101.022911.6.17
rok,Sozmr,Sometn,roka,rok,,Sometn,,rok,F0022101.025127.4.4
Rangersi,Sommi,Slmmi,rangers,Rangers,,Slmmi,,Rangers,F0022101.030339.7.27
izkoristila,Ggdd-dm,Ggdd-ez,-,-,Ggdd-dm,,-,-,F0022101.038466.1.26
Kidričevo,Psnzet,Slset,Kidričev,Kidričevo,,Slset,,Kidričevo,F0022101.056162.7.2
to,Zk-sei,Zk-zet,-,-,Zk-sei,,-,-,F0022101.060627.6.3
priložnost,Sozei,Sozet,-,-,Sozei,,-,-,F0022101.060627.6.4
Oven,Slmei,Slzei,-,-,,Slzei,-,-,F0022101.062617.1.3
rok,Sozmr,Somei,roka,rok,Sozmr,Somei,,rok,F0022101.069874.1.4
težko,Rsn,Ppnsei,težko,težek,Rsn,,težko,,F0022101.079003.2.12
prvih,Kbvmmm,Kbvzmm,-,-,,Kbvzmm,-,-,F0022101.084574.1.13
brazilci,-,-,brazilec,Brazilec,-,-,,Brazilec,F0022101.084574.1.4
Braga,Slzei,Nj,-,-,Slzei,,-,-,F0022101.101262.1.12
dve,Kbgzdt,Nj,dva,dve,Kbgzdt,,dva,,F0022101.101262.1.13
F,-,-,F,f,-,-,F,,F0022101.101262.1.6
napada,Somer,Somdt,-,-,Somer,Somdt,-,-,F0022101.106808.2.11
zadnjih,Ppnzmr,Ppnmmr,-,-,Ppnzmr,,-,-,F0022101.106808.2.18
delu,Sosem,Somem,delo,del,,Somem,,del,F0022101.106808.2.23
reprezentančne,Ppnzer,Ppnzmt,-,-,Ppnzer,,-,-,F0022101.106808.2.6
akcije,Sozer,Sozmt,-,-,Sozer,,-,-,F0022101.106808.2.7
KZS,Slzei,Slmetn,-,-,Slzei,Slmetn,-,-,F0022101.111364.7.11
Misirače,Sozer,Slzer,misirača,Misirača,,Slzer,,Misirača,F0022101.111364.7.5
TV,Somei,Somer,TV,tv,,Somer,TV,,F0022101.114900.1.2
Nedelja,Slzei,Sozei,Nedelja,nedelja,,Sozei,,nedelja,F0022101.124296.1.1
Takratni,Ppnmeid,Ppnmmi,-,-,,Ppnmmi,-,-,F0022101.124904.5.1
za,Dt,Do,-,-,,Do,-,-,F0022101.124904.5.29
na,Dt,Dm,-,-,Dt,,-,-,F0022101.124904.5.9
premagala,Ggdd-dm,Ggdd-ez,-,-,,Ggdd-ez,-,-,F0022108.001066.4.16
Nives,Slzei,Slzet,-,-,,Slzet,-,-,F0022108.001066.4.18
Čulum,Slmei,Slzet,-,-,,Slzet,-,-,F0022108.001066.4.19
CELJE,-,-,CELJE,Celje,-,-,,Celje,F0022138.000008.1.2
delovna,Ppnsmt,Ppnzei,-,-,Ppnsmt,,-,-,F0022158.001925.1.2
udeležila,Ggdd-dm,Ggdd-ez,-,-,Ggdd-dm,Ggdd-ez,-,-,F0022158.005843.1.12
p,Sometn,Somei,-,-,,Somei,-,-,F0022158.005843.1.15
vsem,Zc-zmd,Zc-mmd,-,-,Zc-zmd,Zc-mmd,-,-,F0022158.005843.1.5
Žarn,Slmei,Slzei,-,-,,Slzei,-,-,F0022174.000497.1.4
Fürsta,Ppnzei,Slmer,fürst,Fürst,,Slmer,,Fürst,F0022226.000639.1.11
doma,Somer,Rsn,dom,doma,Somer,,dom,,F0022226.000639.1.6
bolnikov,Psnmein,Psnmetn,-,-,,Psnmetn,-,-,F0022267.001074.3.15
kiselkaste,Ppnzmi,Ppnmmt,-,-,Ppnzmi,,-,-,F0022270.000074.1.4
Stebla,Soser,Sosmi,-,-,Soser,Sosmi,-,-,F0022273.003313.11.1
kose,Sozmt,Sommt,kosa,kos,,Sommt,,kos,F0022273.003313.11.10
dolge,Ppnzmt,Ppnmmt,-,-,,Ppnmmt,-,-,F0022273.003313.11.9
kislo,Ppnzet,Ppnzeo,-,-,,Ppnzeo,-,-,F0022273.003602.4.4
to,Zk-sei,Zk-set,-,-,,Zk-set,-,-,F0022273.014670.1.21
ljubljana,-,-,ljubljana,Ljubljana,-,-,,Ljubljana,F0022273.015329.4.11
e,Somei,Sometn,-,-,,Sometn,-,-,F0022273.015329.4.7
Anjuta,Slzei,Slmei,-,-,Slzei,,-,-,F0022273.020885.1.1
RNK,Sozei,Sozer,-,-,Sozei,,-,-,F0022275.000187.15.5
TV,Somei,Sozei,TV,tv,,Sozei,TV,,F0022310.000779.1.1
SLOVENIJA,-,-,SLOVENIJA,Slovenija,-,-,,Slovenija,F0022310.000779.1.2
jih,Zotmmr--k,Zotmmt--k,-,-,Zotmmr--k,,-,-,F0022310.001589.6.3
Komisarja,Somer,Somdi,-,-,,Somdi,-,-,F0022343.001654.1.2
Niedrig,Somei,Slmei,niedrig,Niedrig,,Slmei,,Niedrig,F0022343.001654.1.3
Kuhnt,Somei,Slmei,kuhnt,Kuhnt,,Slmei,,Kuhnt,F0022343.001654.1.5
Sredstva,Soser,Sosmt,-,-,,Sosmt,-,-,F0022355.002455.2.1
MKGP,Slser,Slmei,MKGPA,MKGP,,Slmei,,MKGP,F0022355.002455.2.10
Fomalhaut,Somei,Slmei,fomalhaut,Fomalhaut,,Slmei,,Fomalhaut,F0022368.001421.1.1
Gradišče,Soset,Sosei,-,-,,Sosei,-,-,F0022408.001754.1.2
Stično,Ppnzeo,Slzeo,stičen,Stična,,Slzeo,,Stična,F0022408.001754.1.4
SAS,-,-,SAS,Sas,-,-,SAS,,F0022429.000005.1.11
Institute,Sommt,Slmei,institut,Institute,,Slmei,,Institute,F0022429.000005.1.12
ob,Dm,Dt,-,-,,Dt,-,-,F0022463.000469.4.10
tekmi,Sozem,Sozdt,-,-,,Sozdt,-,-,F0022463.000469.4.15
Sobibor,Somei,Slmei,sobibor,Sobibor,,Slmei,,Sobibor,F0022463.000805.9.12
Majdanek,Somei,Slmei,majdanek,Majdanek,,Slmei,,Majdanek,F0022463.000805.9.18
jeseni,Sozer,Rsn,jesen,jeseni,,Rsn,,jeseni,F0022463.000805.9.19
uničevalna,Ppnsmi,Ppnsmt,-,-,,Ppnsmt,-,-,F0022463.000805.9.6
taborišča,Sosmi,Sosmt,-,-,,Sosmt,-,-,F0022463.000805.9.7
Belžec,Somei,Slmei,belžec,Belžec,,Slmei,,Belžec,F0022463.000805.9.9
Dungeon,Somei,Nj,dungeon,Dungeon,,Nj,,Dungeon,F0022464.000337.5.1
master,N,Nj,-,-,,Nj,-,-,F0022464.000337.5.2
cenejše,Rsr,Pppzer,-,-,,Pppzer,-,-,F0022503.000362.3.39
prejšnje,Ppnzer,Ppnzmi,-,-,,Ppnzmi,-,-,F0022508.000972.1.1
številke,Sozer,Sozmi,-,-,,Sozmi,-,-,F0022508.000972.1.2
LGBT,Somei,Slmei,lgbt,LGBT,Somei,,,LGBT,F0022511.007744.1.3
Invest,Slmei,Slzei,-,-,Slmei,,-,-,F0022511.034098.1.3
stran,Sozei,Rsn,-,-,Sozei,,-,-,F0022511.045873.1.1
Most,Slmei,Somei,Most,most,,Somei,,most,F0022511.056020.1.3
KC,Somei,Slmei,-,-,,Slmei,-,-,F0022511.056598.3.14
SI,Gp-sde-n,Zp---d--k,biti,se,Gp-sde-n,Zp---d--k,biti,se,F0022511.068714.2.1
Nauka,Somdi,Somer,-,-,Somdi,,-,-,F0022511.093831.6.1
Dijazztivo,Rsn,Slmei,dijazztivo,Dijazztivo,Rsn,Slmei,dijazztivo,Dijazztivo,F0022511.137934.1.1
RCM,Somei,Slmei,rcm,RCM,,Slmei,,RCM,F0022511.150044.1.1
Ivančna,-,-,ivančen,Ivančni,-,-,,Ivančni,F0022511.172983.1.1
Gorica,Sozei,Slzei,gorica,Gorica,,Slzei,,Gorica,F0022511.172983.1.2
Strelca,Somer,Sometd,-,-,Somer,Sometd,-,-,F0022511.172983.1.4
SGAM,Somei,Slmei,sgam,SGAM,,Slmei,,SGAM,F0022511.189383.1.1
ideološko,Ppnsei,Ppnzet,-,-,,Ppnzet,-,-,F0022511.202546.1.22
to,Zk-sei,Zk-set,-,-,,Zk-set,-,-,F0022511.202546.1.34
trpljenje,Sosei,Soset,-,-,,Soset,-,-,F0022511.202546.1.35
ZŽVN,Somei,Slmei,zžvn,ZŽVN,,Slmei,,ZŽVN,F0022511.202546.1.8
Odrešenika,Somer,Slmer,odrešenik,Odrešenik,Somer,,odrešenik,,F0022511.205715.1.13
ali,Vp,Rsn,-,-,,Rsn,-,-,F0022511.205715.1.19
ali,Vp,Rsn,-,-,,Rsn,-,-,F0022511.205715.1.30
jani.alic,N,Somei,-,-,N,,-,-,F0022511.205715.1.59
De,N,Nj,-,-,,Nj,-,-,F0022523.000172.6.29
D,-,-,D,d,-,-,D,,F0022526.006440.1.1
Prešerna,-,-,Prešeren,Prešern,-,-,Prešeren,,F0022544.001198.1.31
okus,Somei,Sometn,-,-,,Sometn,-,-,F0022545.000829.2.16
Rogelio,Somei,Slmei,rogelio,Rogelio,,Slmei,,Rogelio,F0022576.000475.5.1
Fabio,Somei,Slmei,fabio,Fabio,,Slmei,,Fabio,F0022576.000475.5.15
katerih,Zv-mmm,Zv-zmm,-,-,Zv-mmm,Zv-zmm,-,-,F0022576.000475.5.9
kakšni,Zv-zem,Zv-mmi,-,-,Zv-zem,Zv-mmi,-,-,F0022579.000083.3.15
ta,Zk-met,Zk-mei,-,-,,Zk-mei,-,-,F0022601.000076.3.13
način,Sometn,Somei,-,-,,Somei,-,-,F0022601.000076.3.14
viri,Sommo,Sommi,-,-,Sommo,,-,-,F0022601.000076.3.29
problematiki,Sozem,Sozed,-,-,,Sozed,-,-,F0022601.000076.3.46
tuje,Sozer,Rsn,tuja,tuje,Sozer,Rsn,tuja,tuje,F0022601.000076.3.47
samo,L,Ppnsei,samo,sam,,Ppnsei,,sam,F0022601.000348.4.18
potrebne,Ppnzmi,Ppnzmt,-,-,,Ppnzmt,-,-,F0022614.001920.5.4
njenemu,Zstmedez,Ppnsed,njen,njeen,Zstmedez,,njen,,F0022668.001199.4.31
zadnje,Ppnzer,Ppnset,-,-,,Ppnset,-,-,F0022668.001720.1.2
Stran,Sozei,Rsn,-,-,Sozei,,-,-,F0022680.000442.3.1
Draganič,Somei,Slmei,draganič,Draganič,,Slmei,,Draganič,F0022680.000442.3.20
nočitve,Sozer,Sozmt,-,-,,Sozmt,-,-,F0022680.000442.3.35
dobro,Rsn,Ppnsei,dobro,dober,,Ppnsei,,dober,F0022680.000609.1.20
Zadnje,Ppnzer,Ppnzmi,-,-,,Ppnzmi,-,-,F0022684.000853.1.1
medsebojne,Ppnzer,Ppnzmi,-,-,,Ppnzmi,-,-,F0022684.000853.1.2
tekme,Sozer,Sozmi,-,-,,Sozmi,-,-,F0022684.000853.1.3
sicer,Vp,L,-,-,Vp,,-,-,F0022744.000472.4.16
župniku,Somem,Somed,-,-,,Somed,-,-,F0022744.004521.2.4
Obolenja,Soser,Sosmi,-,-,,Sosmi,-,-,F0022771.000661.1.1
vseh,Zc-zmr,Zc-zmm,-,-,,Zc-zmm,-,-,F0022771.000661.1.3
CjuhBrumen,-,-,Cjuhbrumen,CjuhBrumen,-,-,Cjuhbrumen,CjuhBrumen,F0022774.000530.2.4
stopate,Ggnsdm,Ggvsdm,-,-,Ggnsdm,,-,-,F0022781.002521.1.17
meni,Zop-ed,Ggnste,jaz,meniti,Zop-ed,,jaz,,F0022781.002521.1.25
nič,Rsn,Zl-set,-,-,,Zl-set,-,-,F0022781.002521.1.26
pogoltne,Ppnzer,Ggdste,pogolten,pogoltniti,,Ggdste,,pogoltniti,F0022781.002521.1.34
Arnold,Slmei,Slzei,-,-,Slmei,,-,-,F0022793.000031.2.8
ŠENTJERNEJ,-,-,ŠENTJERNEJ,Šentjernej,-,-,,Šentjernej,F0022804.000137.1.1
priporočila,Ggdd-ez,Sosmt,priporočiti,priporočilo,,Sosmt,,priporočilo,F0022804.000137.1.19
ceste,Sozer,Sozmt,-,-,Sozer,,-,-,F0022804.000137.1.47
Javorovico,Sozet,Slzet,javorovica,Javorovica,,Slzet,,Javorovica,F0022804.000137.1.49
meril,Sosmr,Ggnd-em,merilo,meriti,Sosmr,,merilo,,F0022804.000137.1.9
Saša,Slzei,Slmei,-,-,Slzei,,-,-,F0022804.001664.1.8
M.,-,-,M.,m.,-,-,M.,,F0022804.001843.1.1
LESKOVŠEK,-,-,LESKOVŠEK,Leskovšek,-,-,,Leskovšek,F0022804.001843.1.2
SVETE,-,-,SVETE,Svete,-,-,,Svete,F0022804.001843.1.4
Lunca,Sozei,Slmei,lunca,Lunca,Sozei,,lunca,,F0022810.000222.12.1
MIRO,-,-,MIRO,Miro,-,-,,Miro,F0022814.000685.1.1
POŽUN,-,-,POŽUN,Požun,-,-,,Požun,F0022814.000685.1.2
zavzetosti,Sozmt,Sozer,-,-,,Sozer,-,-,F0022815.000121.2.7
DDV,Somer,Somei,-,-,Somer,Somei,-,-,F0022816.002739.6.15
Spaju,Somem,Slmem,spaj,Spa,,Slmem,,Spa,F0022816.008328.1.4
malimi,Ppnmmo,Ppnsmo,-,-,,Ppnsmo,-,-,F0022816.015735.1.12
družinska,Ppnsmi,Ppnsmt,-,-,Ppnsmi,,-,-,F0022816.015735.1.5
podjetja,Soser,Sosmt,-,-,Soser,Sosmt,-,-,F0022816.015735.1.6
Mi.,Krv,O,mi.,Mi.,,O,mi.,,F0022816.023240.1.1
Tonija,-,-,Tonij,Toni,-,-,,Toni,F0022816.024878.1.12
luči,Sozmt,Sozer,-,-,,Sozer,-,-,F0022816.024878.1.20
Fiorentini,Sozem,Slmei,fiorentina,Fiorentini,Sozem,Slmei,fiorentina,Fiorentini,F0022816.024878.1.31
nastop,Sometn,Somei,-,-,,Somei,-,-,F0022816.024878.1.6
klasične,Ppnzmt,Ppnzmi,-,-,Ppnzmt,,-,-,F0022816.028320.6.11
svinjini,Sozem,Sozed,-,-,,Sozed,-,-,F0022816.028817.1.9
Stik,Sometn,Somei,-,-,,Somei,-,-,F0022816.034683.2.13
Tistega,Zk-met,Zk-mer,-,-,Zk-met,,-,-,F0022816.048124.4.1
višje,Pppzmi,Pppzer,-,-,,Pppzer,-,-,F0022860.000157.5.16
šole,Sozmt,Sozer,-,-,,Sozer,-,-,F0022860.000157.5.17
delu,Sosed,Somed,delo,del,,Somed,,del,F0022860.000157.5.2
Cvetota,Slmer,Slmetd,-,-,,Slmetd,-,-,F0022868.000761.1.6
nikomer,Zl-meo,Somei,nihče,nikomer,Zl-meo,,nihče,,F0022886.000980.30.11
Radia,Somer,Slzei,radio,Radia,Somer,Slzei,radio,Radia,F0022896.000057.2.7
F.,-,-,F.,f.,-,-,F.,,F0022899.000503.6.1
M.,-,-,M.,m.,-,-,M.,,F0022899.000503.6.2
BO073,Somei,Kag,-,-,Somei,Kag,-,-,F0022906.001019.1.1
Dragomera,Somer,Slmer,dragomer,Dragomer,,Slmer,,Dragomer,F0022910.001727.1.12
voda,Sozei,Sozmr,-,-,,Sozmr,-,-,F0022910.001727.1.22
Kota,Somer,Slmer,kot,Koto,,Slmer,kot,Koto,F0022910.001727.1.28
njegova,Zstzeiem,Zstsmiem,-,-,,Zstsmiem,-,-,F0022910.003580.1.7
kar,Rsn,Zz-sei,-,-,,Zz-sei,-,-,F0022910.003998.4.15
narobe,Ppnsei,Rsn,-,-,,Rsn,-,-,F0022910.003998.4.18
zate,Zod-et--z,Somei,zame,zate,Zod-et--z,,zame,,F0022913.006172.1.5
Prvi,Kbvmei,Kbvmet,-,-,,Kbvmet,-,-,F0022933.000248.2.1
Bajnofom,Someo,Slmeo,bajnof,Bajnof,,Slmeo,,Bajnof,F0022933.000248.2.10
preizkus,Somei,Sometn,-,-,,Sometn,-,-,F0022933.000248.2.2
McConell,-,-,Mcconell,McConell,-,-,,McConell,F0022950.001189.2.1
naslednje,Ppnsei,Ppnset,-,-,,Ppnset,-,-,F0022950.001189.2.32
leto,Sosei,Soset,-,-,,Soset,-,-,F0022950.001189.2.33
državi,Sozed,Sozem,-,-,,Sozem,-,-,F0022950.001189.2.38
Natu,-,-,Nat,Nato,-,-,,Nato,F0022950.001189.2.47
Natu,-,-,Nat,Nato,-,-,,Nato,F0022950.001189.2.8
varnostne,Ppnzmt,Ppnzer,-,-,,Ppnzer,-,-,F0022970.000502.2.4
jih,Zotmmt--k,Zotzmt--k,-,-,,Zotzmt--k,-,-,F0023036.001577.1.11
bloody,Slmei,Nj,-,-,,Nj,-,-,F0023036.001577.1.8
mary,Slzet,Nj,-,-,Slzet,Nj,-,-,F0023036.001577.1.9
kaj,Zv-set,Zv-sei,-,-,,Zv-sei,-,-,F0023050.000070.2.31
Salt,Sozmr,Slmetn,salta,Salt,,Slmetn,,Salt,F0023062.001002.1.7
Lake,Slmei,Slzer,Lake,Laka,Slmei,Slzer,Lake,,F0023062.001002.1.8
City,Slmei,Slzer,-,-,Slmei,Slzer,-,-,F0023062.001002.1.9
Baumom,Someo,Slmeo,baum,Baum,,Slmeo,,Baum,F0023071.001087.6.8
konvencionalnejša,Pppzei,Ppnzei,konvencionalen,konvencionalnejši,Pppzei,,konvencionalen,,F0023074.001351.2.12
company,Slmei,Somei,-,-,,Somei,-,-,F0023074.001351.2.28
Prešeren,Slmei,Slzei,-,-,,Slzei,-,-,F0023095.000821.1.7
borzi,Sozem,Sozed,-,-,,Sozed,-,-,F0023166.000183.1.10
Mohoriča,Slmer,Slmetd,-,-,,Slmetd,-,-,F0023204.000191.4.6
kar,Rsn,Zz-sei,-,-,,Zz-sei,-,-,F0023232.000361.6.13
šALBERTO,-,-,šalberto,šALBERTO,-,-,šalberto,,F0023259.000129.1.1
Slovence,-,-,Slovenec,Slovenc,-,-,Slovenec,,F0023283.001413.1.5
Julijan,Slzmr,Slmei,Julijana,Julijan,,Slmei,,Julijan,F0023291.000259.1.31
Juninha,Somer,Slmer,juninh,Juninh,,Slmer,juninh,Juninh,F0023291.010181.2.7
Brinje,Slsei,Sosei,Brinje,brinje,Slsei,,Brinje,,F0023291.012675.1.44
vizije,Sozer,Sozmi,-,-,Sozer,,-,-,F0023291.028623.2.2
Gracar,Somei,Slmei,gracar,Gracar,,Slmei,,Gracar,F0023291.030378.2.17
najboljših,Ppszmr,Ppsmmr,-,-,Ppszmr,,-,-,F0023291.033139.4.4
Monte,Slmem,Slmei,-,-,Slmem,,-,-,F0023291.052355.5.14
monaški,Ppnmetd,Ppnmeid,-,-,,Ppnmeid,-,-,F0023291.052355.5.25
II,Krg,Slmei,-,-,Krg,,-,-,F0023291.052355.5.28
s,Dr,Do,-,-,,Do,-,-,F0023291.052355.5.4
čistke,Sozer,Sozmi,-,-,Sozer,,-,-,F0023291.054371.6.19
Lazia,Slmei,Slzei,-,-,Slmei,Slzei,-,-,F0023291.063593.2.16
Interja,Somer,Slmer,inter,Inter,,Slmer,,Inter,F0023291.063593.2.18
milanskih,Ppnzmm,Ppnmmm,-,-,,Ppnmmm,-,-,F0023291.063593.2.26
sicer,L,Vp,-,-,,Vp,-,-,F0023291.063593.2.32
igra,Ggnste,Sozei,igrati,igra,Ggnste,,igrati,,F0023291.076843.2.10
Haarlemu,Slmem,Slmed,-,-,,Slmed,-,-,F0023291.078847.1.20
Tima,Somer,Slmer,tim,Tim,,Slmer,,Tim,F0023291.078847.1.7
Matavža,Sozei,Slmer,matavža,Matavž,,Slmer,,Matavž,F0023291.078847.1.8
Igra,Sozei,Ggnste,igra,igrati,Sozei,,igra,,F0023291.083250.7.1
ministra,Somer,Sometd,-,-,,Sometd,-,-,F0023295.000162.1.30
člana,Somer,Sometd,-,-,,Sometd,-,-,F0023295.000162.1.37
Mojmira,-,-,Mojmiro,Mojmir,-,-,,Mojmir,F0023295.000162.1.44
ureditvi,Sozem,Sozed,-,-,,Sozed,-,-,F0023303.000110.5.29
na,Dm,Dt,-,-,,Dt,-,-,F0023303.000110.5.7
ZDA,Slzmm,Slzmt,-,-,,Slzmt,-,-,F0023303.000110.5.8
ENAKIH,Zn-smr,Zn-zmr,-,-,Zn-smr,,-,-,F0023305.000717.1.2
DEJAVNOSTI,Sozer,Sozmt,-,-,,Sozmt,-,-,F0023307.000433.3.6
več,L,Rsr,-,-,,Rsr,-,-,F0023311.000299.4.24
za,Dt,Do,-,-,,Do,-,-,F0023311.000299.4.5
Premierov,Sommr,Psnmein,premier,premierov,,Psnmein,,premierov,F0023315.000023.2.1
nekdanje,Ppnsei,Ppnzmi,-,-,Ppnsei,Ppnzmi,-,-,F0023315.000023.2.22
sposobne,Ppnzer,Ppnzmt,-,-,Ppnzer,,-,-,F0023315.000023.2.26
vlade,Sozer,Sozmt,-,-,Sozer,,-,-,F0023315.000023.2.27
več,L,Rsr,-,-,L,,-,-,F0023315.000023.2.29
tekoče,Rsn,Pdnmmt,tekoče,tekoč,,Pdnmmt,,tekoč,F0023315.000023.2.36
nove,Sozmi,Ppnmmt,nova,nov,,Ppnmmt,,nov,F0023315.000023.2.40
za,Dt,Do,-,-,,Do,-,-,F0023315.000023.2.5
T.,-,-,T.,t.,-,-,T.,,F0023337.001737.1.1
G.,-,-,G.,g.,-,-,G.,,F0023337.001737.1.2
Poročila,Soser,Ggdd-ez,poročilo,poročiti,Soser,,poročilo,,F0023351.002754.1.11
Pošasti,Sozer,Sozed,-,-,Sozer,Sozed,-,-,F0023351.002754.1.17
Poročila,Soser,Ggdd-ez,poročilo,poročiti,Soser,,poročilo,,F0023351.002754.1.24
Poročila,Soser,Ggdd-ez,poročilo,poročiti,Soser,,poročilo,,F0023351.002754.1.31
Poročila,Soser,Ggdd-ez,poročilo,poročiti,Soser,,poročilo,,F0023351.002754.1.47
TV,-,-,TV,tv,-,-,TV,,F0023351.002754.1.54
bingo,Slmei,Somei,-,-,,Somei,-,-,F0023351.002754.1.55
Poročila,Soser,Ggdd-ez,poročilo,poročiti,Soser,,poročilo,,F0023351.002754.1.61
film,Somei,Sometn,-,-,Somei,,-,-,F0023351.002754.1.68
Poročila,Soser,Ggdd-ez,poročilo,poročiti,Soser,,poročilo,,F0023351.002754.1.70
kršitvi,Sozem,Sozed,-,-,,Sozed,-,-,F0023359.000148.1.7
MARY,-,-,MARY,Mary,-,-,,Mary,F0023369.000226.1.2
KINGSLEY,-,-,KINGSLEY,Kingsley,-,-,,Kingsley,F0023369.000226.1.3
ISABELLA,-,-,ISABELLA,Isabella,-,-,,Isabella,F0023369.000226.1.6
BIRD,Slmei,Slzei,-,-,,Slzei,-,-,F0023369.000226.1.7
Metropolu,Somem,Slmem,metropol,Metropol,,Slmem,,Metropol,F0023376.000484.6.10
prostor,Somei,Sometn,-,-,Somei,,-,-,F0023376.000484.6.11
DJ-a,Slmetd,Sometd,DJ,dj-,,Sometd,DJ,,F0023376.000484.6.15
tedanjem,Ppnmem,Ppnsem,-,-,,Ppnsem,-,-,F0023376.000828.5.8
Vrh,Sometn,Slmei,vrh,Vrh,,Slmei,,Vrh,F0023378.000761.1.2
Idrijo,Slzet,Slzeo,-,-,,Slzeo,-,-,F0023378.000761.1.30
okrog,Rsn,Dr,-,-,Rsn,,-,-,F0023378.000761.1.36
odprtih,Pdnzmr,Pdnsmr,-,-,,Pdnsmr,-,-,F0023378.000761.1.45
PI,Slzed,Slzei,PA,PI,Slzed,Slzei,PA,PI,F0023452.017492.1.1
Stock,Slmei,Slzei,-,-,Slmei,,-,-,F0023452.017492.1.3
takšnega,Zk-ser,Zk-mer,-,-,,Zk-mer,-,-,F0023452.019597.5.21
korak,Somei,Sometn,-,-,,Sometn,-,-,F0023452.019597.5.8
NLB,Slzer,Slzei,-,-,,Slzei,-,-,F0023452.027951.1.1
zdravstvo,Soset,Sosei,-,-,,Sosei,-,-,F0023452.027951.1.4
območnega,Ppnser,Ppnmer,-,-,Ppnser,,-,-,F0023452.049602.3.32
Tigra,Somer,Slmer,tiger,Tigr,,Slmer,,Tigr,F0023452.049602.3.47
Suša,Sozei,Slzei,suša,Suša,Sozei,Slzei,,Suša,F0023452.049602.3.51
jal,N,Somei,-,-,N,Somei,-,-,F0023452.049602.3.58
HimmelmannDirigent,-,-,Himmelmanndirigent,HimmelmannDirigent,-,-,Himmelmanndirigent,HimmelmannDirigent,F0023452.053410.5.4
Janc,Slmei,Slzei,-,-,,Slzei,-,-,F0023452.058932.1.2
Krakov,Slmei,Sommr,Krakov,krak,Slmei,Sommr,Krakov,,F0023452.058932.1.23
Ilirika,Slzei,Slmer,Ilirika,Ilirik,Slzei,,Ilirika,,F0023452.058932.1.5
Saši,Slzem,Slmei,Saša,Saši,,Slmei,,Saši,F0023452.074937.1.7
Aljažev,Psnmetn,Psnmein,-,-,,Psnmein,-,-,F0023452.086108.2.7
kar,Rsn,Zz-sei,-,-,,Zz-sei,-,-,F0023452.093566.2.9
telekomunikacije,Sozer,Sozmt,-,-,,Sozmt,-,-,F0023452.101998.4.28
Reding,Slmei,Slzer,-,-,Slmei,Slzer,-,-,F0023452.101998.4.31
torej,Rsn,Vp,-,-,Rsn,,-,-,F0023452.108559.5.10
MP,Somei,Slmei,-,-,Somei,,-,-,F0023452.110086.1.1
